context_0,context_1,context_2,context_3,context_4,context_5,context_6,context_7,context_8,context_9,prod_0_feat_0,prod_0_feat_1,prod_0_feat_2,prod_0_feat_3,prod_0_feat_4,prod_1_feat_0,prod_1_feat_1,prod_1_feat_2,prod_1_feat_3,prod_1_feat_4,prod_2_feat_0,prod_2_feat_1,prod_2_feat_2,prod_2_feat_3,prod_2_feat_4,prod_3_feat_0,prod_3_feat_1,prod_3_feat_2,prod_3_feat_3,prod_3_feat_4,prod_4_feat_0,prod_4_feat_1,prod_4_feat_2,prod_4_feat_3,prod_4_feat_4,choice,true_utility_0,true_utility_1,true_utility_2,true_utility_3,true_utility_4
0.07979136,-1.0978202,0.44166252,1.0225228,-0.14388601,0.33985007,1.3985808,-0.40515187,0.360265,-0.5698122,-0.6010527,1.435582,0.8167028,-0.48674545,1.9120773,-1.5442213,-0.5106504,0.7955293,-0.50855905,-0.6074495,0.69815934,-0.9648193,0.32715282,-1.0309978,-0.2969201,0.17171629,0.5093249,-1.2086473,-0.9136794,0.07466005,-0.33994675,1.5946276,1.0085421,0.3304369,-0.4235199,1,-1.8766803,2.9309409,2.6857219,2.2185872,-0.45967022
-0.5971063,0.34189326,0.24136956,0.55506986,0.07615875,0.46514282,1.665519,1.0599104,0.3383817,0.504907,0.53197926,0.94688094,0.26866356,-0.053710125,1.0983292,-0.42668626,-0.43873993,0.5158096,0.23957057,0.4928545,-1.2112893,-0.35050204,0.4083053,0.5377164,1.1624609,0.37853125,0.65030533,-1.3101685,-0.88437134,0.874285,0.6718299,-1.4991623,-0.66654927,1.2514564,0.6759392,3,-0.09391565,-2.3967276,-1.8786585,6.9169626,-11.8889265
-0.298902,-0.15918909,0.49246094,0.087650225,0.7930187,1.267073,-0.10176596,-2.0092165,2.034189,-0.65249443,-0.2363156,0.4179625,0.09430255,-0.51737994,-0.6268659,1.69121,-0.5805078,0.20738399,-1.7984581,2.4683037,1.9968313,-0.8381739,1.1195052,1.2108666,-0.5185878,0.7102575,-1.2569369,0.10179745,0.5825118,0.27368537,0.21270919,-0.41530576,0.24172579,0.6515333,-1.341925,2,1.6205621,3.199252,16.605183,5.3225994,7.925796
0.1951617,0.7274923,1.4089736,1.8060342,-0.36387312,1.1896898,0.19797991,2.7432036,1.1004447,-0.17747408,0.01240348,0.89897424,2.4143593,2.3686643,-0.51711446,0.46976992,0.38858193,-2.0601206,-0.717512,-1.4168229,-0.264826,0.09019826,-0.33881626,-0.07329207,-0.549071,0.18010168,-0.07001919,-1.0711423,2.4772487,0.32681847,0.9149038,-0.8070584,-0.42706475,-0.28745967,1.1824253,1,-27.81444,18.668524,5.5912285,-19.977924,-4.7902856
-0.7930728,-2.6265898,0.67467594,1.0084487,0.74546045,-2.3534145,-1.258011,0.4808235,1.7855238,-0.0555538,-0.6948129,-0.5721269,-1.3870443,1.0859609,-1.6106498,-2.1773252,0.3898995,-0.8268459,0.56870985,0.090815805,-1.1438406,-0.61620283,-0.8356222,-0.74731755,-1.5755904,-0.32272673,0.71297884,2.2967649,-0.36976227,0.0324599,-0.45218536,-0.63280845,-0.6883107,0.068448156,1.1935911,0,16.846046,-4.0832195,16.393423,-12.62076,-2.8346093
1.0915183,-1.0344068,0.20712803,-0.27466014,1.1875895,-0.53983635,1.6770127,-0.3077125,-1.069863,-1.0363073,0.15181653,-0.17344894,0.44010982,-0.3232761,-0.10015711,1.0158764,1.1801007,-0.5854575,0.8117109,-0.3734549,-1.4763391,0.9727378,-0.364483,0.67950314,-1.6539719,-0.063986875,-0.7772256,1.4102496,-0.2914285,0.8329459,0.3501614,-0.5323659,0.95022583,-0.09716712,0.49822393,1,-0.22445762,2.799197,-7.0208297,0.7252781,1.366906
-0.6224271,0.37056732,-0.60998,-0.82047737,0.88980806,-3.2112186,-0.42988163,-1.3342382,-0.8685544,0.24374992,0.27069944,0.40803364,0.4411251,0.6889065,0.50050163,0.10348984,0.53408694,0.15967932,0.39133215,-3.3526294,-1.4019716,0.79527396,0.10109998,-1.6646508,-0.017834159,0.17795837,1.2027506,0.06120669,1.2992353,0.5556767,-0.34824324,-0.9219163,-0.056605816,0.5119571,1.1608624,3,7.480356,-7.018793,-6.6022534,12.5957365,1.8416746
-0.20523265,-0.29556596,1.1895089,-0.01361816,1.8060569,0.71219176,-0.96670973,1.9340919,0.27810535,1.8717479,0.1884828,-0.0082872445,-1.8511906,0.87276334,1.0509071,-0.3298802,0.7252521,-0.31195772,-0.16275083,0.0621686,-0.8668475,1.8428663,-0.93294674,-1.0351331,0.7740737,0.21114859,-0.19738132,-0.4456083,-0.17325564,-0.8365354,1.9796946,-0.99012226,-1.1193013,0.32376176,1.9874858,3,-10.592829,-2.0289533,-5.389131,9.090618,-11.752956
-0.26609555,0.27223176,0.43211415,-0.16811377,1.27192,1.932582,-2.2934263,0.8148184,-0.89450383,-2.5928085,1.6114696,0.93795246,-0.047264848,0.17987913,-2.1516526,2.1133997,0.7826577,2.09069,0.1805459,0.5659491,1.0147774,-2.0113332,-0.28883842,0.35926464,2.066332,1.3067274,0.8650411,0.20915465,-0.12831584,-1.2231317,0.87718016,-0.25388,-0.25272673,0.47517112,-0.49443063,2,-5.07863,-2.9667032,18.538513,-3.1198957,2.6518753
0.51701826,0.5192735,0.6801272,0.3710279,0.8750252,-0.6030488,0.2633344,0.69816625,1.3529562,0.04384547,1.2287827,0.0043356284,-0.55884624,0.070488565,0.7393428,-0.7137452,-0.42110574,0.71834445,0.8251852,-1.2377745,0.26200995,1.1128411,-2.6800654,1.0446277,1.8256679,0.32274503,-0.92578113,0.19845776,-0.033505276,-1.5444764,-2.1040711,-1.0645846,-2.060372,-0.5755297,-0.8885556,3,-1.4032716,-0.2869528,-7.13535,4.687688,3.975705
-0.21379557,-0.055238895,-1.1935931,0.7696243,-1.4573169,0.3909641,0.08457422,-1.5509726,-1.4939461,-0.85369146,-0.7613463,-0.52408123,0.42128694,-0.13540927,-1.7166342,0.04424922,1.414665,1.040049,0.044516664,0.38634902,2.8803756,-0.26019502,0.33558446,0.34626317,-0.88813704,0.8666491,-1.274463,-1.0137588,-0.37627995,-0.90816087,0.031455945,-0.8282506,0.5199875,-0.042151306,0.110643454,1,-7.646683,3.417063,-4.2357883,-8.632945,2.2992954
-0.343942,1.4804792,-0.11073516,0.5464869,1.2666054,1.0731673,-0.007059713,-0.7055253,0.49885455,-0.6855718,-0.31759104,0.7338141,-1.6727384,-0.7711891,0.34932584,-1.2455904,-0.57167655,0.7752881,0.96923786,-0.6518262,0.98607415,0.21473692,-0.6459876,0.19147997,1.7991139,1.1515633,0.061245874,1.4179518,0.9380284,-1.5913513,-1.0201733,-1.2278079,-0.91324466,-1.166021,-0.34508276,3,-1.4370232,-5.553413,-0.10499147,4.405582,-1.0119039
1.8148047,0.8677985,0.2086963,0.51267177,0.1782865,-0.36832964,0.49860993,-0.24289191,1.9366884,-0.6927034,0.37080118,-0.43151382,-0.40874875,0.4120285,0.5397091,-0.12635909,0.2004497,-2.3780932,0.49814555,0.3303884,1.5166413,0.43591097,0.6385031,-1.9295758,-1.2213781,0.31316566,0.32446718,-0.54708725,-0.9235881,-0.33740523,-1.5606221,-0.9668423,0.5875691,-1.5549331,1.0175623,2,-1.53855,-3.6390948,7.457156,1.3884225,-7.5949454
0.5087974,-0.78272647,-0.79316413,-1.7860899,0.4114751,-0.53246593,1.0833895,0.4132954,0.14822465,-1.4104987,0.023987172,0.395107,-0.20260163,-0.06954754,-1.041336,1.2215846,0.2610869,2.0513127,0.9627953,-0.49683753,-1.2780037,0.55031574,0.43442258,-1.0413191,-0.30569097,-0.6602774,-0.3594019,-0.024134612,-0.36602002,1.1639879,-0.6863744,-0.7773575,-0.57546145,1.027283,0.91114366,3,-4.5096684,-5.0136375,-6.430777,4.209223,5.5994205
0.5849053,-0.66214615,-1.4328387,0.43051347,-1.2582927,-2.0911248,1.2971344,-0.560732,-1.744488,-0.9625918,0.7604162,-0.31218627,-0.4904691,0.57131785,-0.5529683,0.5847441,0.47187734,0.030723471,3.6652296,0.015525081,1.7297535,1.2216128,0.032997124,-0.35952154,-1.1726646,0.666236,0.81393653,-0.53870285,-0.5122399,-0.8516392,0.704632,1.2947834,-0.9670759,-0.92705667,-0.14808604,1,-2.9492779,23.378883,-10.017888,-6.9084325,-1.4470258
-0.7210516,1.1442273,-1.6629678,-1.3389063,0.980403,-0.4497328,0.22795273,-0.49092534,2.02057,-1.2896951,0.82972157,0.50365776,1.1831354,-2.3534124,-0.46789038,1.0764171,1.6808891,-0.19675767,-0.51582724,-0.8556468,0.72650766,1.1972972,0.33851504,-2.2179198,0.40754908,-0.49957535,0.47596306,0.08588673,1.286901,0.11621922,-0.0830677,-0.08208971,1.5348709,-0.44102767,0.79035884,2,1.5682946,10.4876175,9.3670225,2.0105553,1.1681982
0.28211567,1.5029566,-0.37498602,-0.75377405,0.767103,1.0040648,-0.7999037,1.4621966,0.05122109,0.5087613,0.5636386,0.2545434,0.20633107,0.05872561,1.4637337,0.37142217,0.7781476,-0.030859722,1.4760337,-0.22223601,0.22497302,-1.9177377,0.17565095,-0.64034975,-0.29065585,-0.83070666,-0.23350914,1.5245967,0.07416176,-0.95327836,0.15527268,0.8195637,-0.22591692,0.5839795,-1.995891,0,0.69741255,-1.9215472,-0.69308686,-1.230613,-0.3499993
1.4882812,0.76878023,-0.0002491754,-0.6715921,2.7085056,-0.7890162,0.3181291,0.5099894,0.55730945,2.128017,-1.128214,0.48072082,-1.4879531,0.44690353,-0.76060754,-0.9746648,0.34705386,0.5733743,1.207349,0.62952113,0.35658583,1.3088821,-0.940454,-1.2511023,-1.4995867,0.82567877,-0.731806,-0.8001844,-0.10325789,-0.82836497,-0.66493315,-0.45250708,0.5484554,1.1847352,-0.80358934,2,-2.9651685,-5.354158,9.12967,3.1412058,1.0262977
0.047570396,-0.09506594,1.552278,-0.13588415,0.87602437,0.19438984,0.9209749,0.72544825,-0.4031121,-1.8440126,-1.9695046,0.48677096,-1.4784015,-0.2477506,0.6806895,1.2486808,-1.613739,0.7201784,-1.8960527,-0.4521368,0.16377054,-1.0669016,0.3538654,-0.40181553,-0.0138937645,0.055061653,-0.022162244,1.3941023,-0.51120853,-0.6947776,1.4592054,-0.4248128,0.16422538,0.8428157,0.40803748,0,7.3085694,7.3843765,-0.26507625,-1.469441,-5.0049777
-1.6739087,-1.8403786,-0.09119665,-2.3526256,-0.15999033,0.13376735,0.85622644,0.5043797,0.9018851,0.4139051,-0.1510185,-1.0299164,-2.1841705,-0.096738555,0.18010639,0.03767325,0.7373692,-0.70649236,0.26499128,0.36297584,0.29796362,1.8110112,0.16694424,-1.2454404,-0.9668769,1.0618972,0.53651,-0.086415954,-0.5329167,0.3353927,0.17089592,0.4579645,-1.8827877,-0.26333597,0.33471376,0,7.712353,3.9091847,0.93988305,2.3248649,9.203567
-0.32354155,-0.105982944,-0.851644,0.22808653,-1.5841955,1.0660355,-0.9565939,0.15384533,0.32147834,1.162723,-0.39399675,0.84908146,0.76825273,-1.2068878,1.1887583,-0.5453343,0.68161446,0.21304545,-0.42516422,1.1410741,1.174882,0.38392404,0.75484437,-0.7734614,1.6132873,-0.06378938,0.14652808,1.1342568,-0.32842982,-1.4135991,-1.2951833,-0.7338015,1.3008243,1.9796903,1.0387061,4,-6.9898252,-4.0167146,-9.078159,1.9232192,12.457751
-1.6811633,-0.3254592,0.54984784,1.7511835,-0.03882773,-0.5943457,2.0269887,0.8025607,1.3736333,-1.2095407,-0.48295185,0.12458059,-0.3573578,-1.4424207,-0.6850896,-0.8896417,-1.7153734,-0.2995209,0.17797773,-0.26569936,-0.23129912,-0.20320466,-1.1925778,0.8184363,-1.330066,-1.2151937,1.6884254,-0.016250404,-2.1592197,2.0363715,0.9715008,-0.52257204,0.7482558,-1.0669339,-0.8941877,3,16.34677,-3.438129,-1.296781,25.07274,3.773495
0.52112913,-1.0833253,-1.305044,0.5818801,0.6518474,-0.4820119,1.4320372,-0.36901978,-0.26998103,-0.036038775,-0.64550656,0.7038308,1.2298355,-0.10065394,0.41698954,0.29817328,-1.476915,-2.188602,0.28043902,0.16661713,-0.89295,-1.0714111,-0.25003216,-0.24176492,-0.57309073,-0.1685303,-2.1128087,-1.2627298,2.068232,2.1906147,-1.3745769,1.2440336,0.41087005,-1.2216355,-0.5792434,3,0.793823,-0.6263269,-4.1935115,5.624222,-2.7930157
-0.24294278,1.2772621,-1.0417033,-0.7543432,-1.1914076,1.883517,-0.3245193,-0.76851654,-0.28730768,0.8490561,1.0704628,0.59493667,0.59013146,-0.3589982,-2.1442885,0.6438997,0.14380477,0.8668969,0.99723387,-2.0971532,1.6714422,0.03603595,-0.13512643,-1.8168368,-0.34441137,0.021532945,1.5090095,-1.010974,-0.23034956,-0.52094394,-0.5815505,-0.5407339,-1.9887421,0.06690437,-0.6763676,1,-4.7693353,1.6276178,-10.007923,-4.9817386,-7.0863943
0.6637655,-0.575179,-0.39958617,-1.4554704,0.13872331,1.2823174,-0.58177716,0.63581306,-0.58211297,-1.095649,0.36456114,1.1512271,-0.55246735,-0.42519617,0.16631807,-0.3249274,0.6874452,1.0911484,1.8446509,-0.6482645,-0.78562415,0.8872648,-0.18937363,-0.11310544,-0.15887873,1.2889608,0.3271679,-1.3605849,-1.0059855,1.1614604,2.8880897,1.1402601,-0.99034756,0.19356865,0.9665227,4,0.4626222,-3.5036523,-3.3984914,8.441439,11.088573
0.6802798,2.3476493,0.5434236,-0.41385618,-0.34936595,1.9091854,0.30698,-0.76591605,-0.062225062,0.21514046,-0.9492004,-1.4717335,0.9910336,-0.03439213,0.48284307,0.8025795,-0.08681405,-0.85660046,0.5209183,0.65169495,-0.6746005,0.89148325,0.91068345,-0.14567041,0.10810971,-0.007875229,1.5045571,-0.8700807,-0.5243233,0.33209303,0.79110473,-0.8045409,-0.035474494,1.2806263,-0.5901298,2,1.8873186,-4.518874,5.70188,0.0037860204,-1.9151455
0.4692137,1.5120388,1.2758985,0.19823878,-0.04149521,0.39598575,-0.6082335,0.9800093,-0.2034718,0.49090132,-0.093026854,0.5211219,-0.302805,0.8878903,0.5910066,0.24314947,-0.76246566,-0.28322113,-1.2597677,-0.621576,-0.4928209,-1.83103,1.0427327,-0.5114841,-0.7435246,-0.45943606,0.49463466,-1.3823386,0.32319793,0.05975818,0.6683681,1.4919136,1.2464026,-1.3232036,-0.8055512,4,-4.2774887,5.2761717,5.3177795,-0.91611105,6.181244
1.7132536,0.5528065,0.23070316,-0.51738745,-0.07807406,-1.1360506,0.53320014,-2.1343615,0.96840656,0.73168355,1.0381026,0.19753505,0.9059042,-0.10864405,-1.8584557,-0.37803936,0.88187754,1.189207,0.3429461,-0.87155956,0.46857464,0.8799371,0.7378817,0.23990221,-0.9720256,1.0150554,-1.1029303,-0.29960832,0.8548773,1.326443,-0.60205334,-0.5425343,-0.3804555,0.004900649,-0.72030604,1,12.748763,11.677576,11.155678,0.5388158,-3.532507
0.098181926,-0.5330169,-0.016259922,-1.77403,0.8238006,-0.16382454,1.5152311,0.39199027,0.23143376,0.40094814,-0.5712298,-1.0698677,-1.3051187,-0.2597474,-0.3277566,-0.17234533,-0.6121919,-1.4134066,-0.7181731,-0.7211942,-1.4792391,0.4686391,-0.80377936,-0.18424033,-0.7793204,-0.6089433,-0.42998073,-0.59744114,-0.26822472,0.19621582,0.8867503,-1.0203468,-1.9729662,0.8957553,0.039585326,4,-2.9429374,-1.4810203,-0.057120632,-0.32761183,-0.57357293
-0.9755106,-0.45099387,0.13294894,-0.30256426,-0.57651246,-0.28239632,0.044129916,2.3187423,-0.32539135,-0.6774295,0.25151333,-0.6537973,1.9192919,0.18795371,-0.39044583,-1.251845,1.2749702,-1.3468773,2.0792847,0.889925,-0.580048,0.41914532,-0.9843156,1.0331059,-0.8552916,-1.2996039,-1.2312281,0.40536368,0.100469835,0.11564958,-0.6302909,-0.2870992,0.2012418,1.3228016,-0.33498886,1,-15.39702,9.547737,2.5562532,1.7044742,-4.376778
-0.15272899,1.5015949,1.5730917,1.9490981,0.060975503,0.64159226,-1.0500245,-0.35344076,-1.1150848,0.47325876,0.39736584,1.5327528,0.62237865,-0.49746862,-0.040341564,0.38081113,-1.6511815,-0.65200514,0.22488569,1.8601013,1.413243,-1.2091981,-1.0519062,1.754004,-1.1398956,-1.345647,-1.7912362,-0.53993,1.8601724,0.8648273,-0.012746374,1.6055592,1.8846357,-0.5233564,-1.5995802,4,-1.4943578,-7.768482,-4.419442,-4.412001,11.7314005
0.038412765,0.22618966,-0.84621084,0.8506873,-2.4070287,-0.2520282,-0.106644586,-2.0216024,0.3841284,-0.17326413,-1.314014,-0.8303088,-0.07735526,1.6940432,0.90230817,-0.8616262,0.58900434,0.62905705,-1.36552,-0.50721914,-1.9983854,0.4991326,-0.29924044,0.012769475,1.05109,1.1535888,0.9634004,0.96263844,-0.046909302,-0.09858135,1.4667993,-0.39666346,-1.4970795,-1.8997025,0.93921626,0,13.445723,-7.0718365,1.2213646,3.3280973,-18.645676
0.5611169,1.9998286,0.32462388,0.9726613,1.3809531,0.4920271,-0.8658756,-1.6401674,0.3743781,-0.40025783,-0.124543115,1.1055964,-1.2435708,-0.28744265,0.2819514,1.8667883,-0.70657116,1.0909027,-0.17928758,-0.40284017,1.065611,1.5428927,0.14250991,-2.306996,-0.77192366,-0.552162,0.7201763,-1.4763279,0.061212607,0.12158634,0.43721268,1.1128278,-1.3298558,-0.33786052,-0.4780225,1,-8.1812725,15.541552,8.395216,-10.818738,-3.767813
1.283601,-0.47512317,-0.014307061,-1.1590106,-0.34383267,-0.942835,-0.85152704,-0.05281425,-0.606918,2.6292381,-0.32234532,-0.4166843,0.1006278,1.0314993,-0.9610415,-0.8424292,-0.78204083,1.2973945,-0.39535588,-0.38064045,2.7263505,-0.5333984,-1.0441453,-1.8248216,1.9624649,1.1663859,-0.12295554,-0.73210937,0.5929679,-0.23419122,0.7572142,-1.3614355,-0.017895248,-0.9269605,-0.44472218,0,10.79466,3.8925974,-22.179974,2.0682907,-2.736475
0.83589417,1.0846399,-0.110892996,0.10575218,-0.42959294,2.6243808,-0.108863816,-0.603751,-0.75400424,0.33535004,-1.0912025,0.53015214,-1.1322942,1.6161959,0.053065725,-0.9520676,-0.47973993,-0.015065267,2.2838874,1.0830674,-2.750131,-0.24456368,-0.9603584,-1.7701485,2.115512,-0.11218724,-0.54926693,2.0468307,0.52892184,-0.5124167,0.4512277,1.7557309,-0.45398575,0.27572227,1.3745171,3,-3.1235235,3.9837155,-4.6340547,10.13058,-4.2050076
1.421022,1.0869595,-0.75632536,-0.78094333,1.2462685,2.1013813,-0.14500251,1.2066234,-1.466088,-0.8435245,-0.77401376,1.1914188,0.60497224,1.7163488,-1.9322503,-1.0643765,-0.9439791,-0.6716629,0.25623155,2.403705,-1.1834835,-0.64053863,1.3072774,0.24379764,1.8683678,-0.22874363,-0.27654272,1.0809549,-0.58228767,-0.7918841,0.04681487,-0.8031336,0.14400168,0.38250613,1.504867,1,-11.792711,11.105412,6.436952,-4.7077613,7.9053845
-1.0095983,0.4122138,-0.17897603,0.23809265,1.219116,-0.6531662,0.093993105,-1.3379322,1.1637857,1.0964137,-1.5754321,2.0828154,-0.56972384,2.1525168,-0.42250252,-0.22331336,1.0297401,-1.6646978,-1.0264598,-1.5063059,1.1841692,0.5002002,1.2224168,0.10478805,-1.2493763,-0.054025292,-0.2611528,-0.97449577,0.18341404,0.23315576,0.25479904,0.6118996,-0.24156362,0.7367728,-0.735422,2,-5.555148,1.780187,11.809871,-3.9920816,3.0316908
0.36188814,0.1199361,-0.50914794,-1.3955492,0.30554193,0.7562008,2.0193715,-0.3935495,0.27018163,1.1144042,0.80808276,0.6771099,1.4740549,0.78694236,0.5084581,1.2510048,-0.1078262,-1.5393776,0.8022121,-1.2081995,0.94380784,-1.8141187,1.1062373,2.0153768,0.2547629,-0.59636277,-0.033396836,0.6789165,0.5596874,-1.0546671,1.6237402,-0.8759322,-1.0108057,-0.6796736,0.27585986,0,7.3351464,-4.7518153,-3.5709207,-0.24900134,-4.3389683
1.1445329,-0.622471,-0.2791594,-0.52515066,-0.90184456,1.4716694,0.06271381,-0.07424546,0.24770816,0.053761967,0.2441856,-0.24180122,0.62904066,-0.26948684,-0.162113,-0.4592727,0.25030392,-0.76964074,-0.28764668,0.449362,1.4491436,-2.262562,0.0390152,0.06264829,-1.0269501,-0.8087601,-1.1976825,1.0726986,-1.7892743,-1.1058068,-0.85385495,-0.73562974,-0.15591623,-0.651365,-0.18099429,2,0.21819179,-2.0025175,4.114158,-3.3249986,-0.66082275
-0.22097738,-0.76155734,1.5652804,-0.57027227,-0.9305121,-0.08055565,2.1575153,-0.8215733,0.70961523,-0.2463316,-1.2861104,-1.7173537,0.11864765,1.0786438,0.00849735,-0.17708237,-0.15477642,-0.47688416,1.2671332,1.3985668,1.1755009,1.6140158,0.6254855,0.236486,-0.28517723,0.15512897,0.0728345,1.3159975,0.5653154,1.550749,-0.9278205,2.060065,-0.23097806,1.6586704,-0.34189385,2,-6.088407,-4.9240427,3.1566997,-0.91798455,3.9655387
0.24480724,0.9221809,-1.7196888,-0.8963411,0.9080128,0.09745108,0.21187463,0.71138364,-0.88960147,1.0550725,0.51771224,-0.14263816,0.2865739,0.3809098,-0.24386597,-0.94691336,0.6088145,1.1155494,-0.43022424,-0.3344647,0.9577374,0.16514345,0.09476194,2.135202,-1.6385127,-0.79744005,0.57987124,-0.4129751,-0.65993017,-2.0361388,-0.974073,-0.8302038,-0.23951584,0.6639006,0.30073956,1,-0.1568152,-0.7614038,-1.4707553,-7.6670647,0.78358364
0.81978375,0.2383172,0.46813172,1.1649737,-0.59383905,0.66135705,1.7443572,0.64062625,-0.22239323,2.3182056,1.320749,-0.22845611,0.507014,-0.16821909,-1.0890168,1.1054449,-0.95814,0.89369327,-0.032074004,0.5686477,-0.23103856,0.45407602,1.0270033,0.021514958,0.8354752,-0.054475233,2.2267828,-0.3690125,-0.24573028,0.5543996,0.43312374,-0.45505422,0.064097546,0.15037447,1.4858209,2,0.18430911,-6.4023213,0.19404624,-1.3309754,-8.837894
0.2308145,1.3985916,-0.4215314,1.0678025,-0.54642504,0.32338423,-0.6067401,1.901156,-0.22113132,-1.1079321,-0.95245826,0.5145962,1.0576682,-0.35284534,1.5305845,-0.6985485,1.2405074,1.9546385,1.9381412,-0.15362824,0.022347124,-0.34761938,0.6415461,0.6968595,-0.14523482,1.2099786,-0.02743198,0.65497625,-0.23695414,-0.05458735,-1.0250443,0.2052052,0.9476372,2.2046885,-1.1781602,0,4.115555,-8.220279,-4.6128106,-4.8590355,-7.0099387
0.09511852,0.5370948,-0.026600977,-0.8133202,1.0373168,1.2591801,-1.6479573,-0.877027,-0.15942764,-0.5309257,-1.4852188,0.31992126,-0.6221968,1.2740406,-0.22844158,-0.3709335,-0.15876919,0.7530298,-0.18250015,-0.5276981,-0.98374945,0.6444884,0.70557797,-0.77453786,-0.8943969,0.2853623,0.6201774,-0.321561,-1.1592298,-0.22891264,-0.5253311,0.30890346,-1.4421337,0.44321403,-0.4970893,1,-6.93942,-0.26405296,-6.264539,-2.4154758,-5.1838074
0.5259546,1.8394772,-0.3809135,1.5767221,-1.4683329,0.4558148,-0.5947115,0.47738993,-1.7568098,-1.2853905,0.21557695,0.9495038,-1.4903141,1.1271344,0.08633359,-0.11384046,-0.26410893,1.4694294,-0.3512368,-0.032180555,-0.5306163,0.028592164,0.18629602,0.3988938,0.37595013,-0.95854896,-1.9539059,0.113880314,1.802465,-0.29571652,-0.8546921,-1.6849477,-1.3519273,0.40373248,-1.7504866,2,1.2049316,-0.100635126,3.6417387,3.6395307,-4.8110075
0.4753125,-0.6300009,-0.3231176,1.8362852,0.13757147,0.9015165,-0.75927216,-1.3412037,-0.08073532,-1.4904695,0.87863356,-1.5742334,1.3678148,1.4803531,-1.1340649,-1.6243079,0.64433974,0.7255537,-0.080635086,0.43259943,-0.29292324,-1.3413434,0.47457317,0.594458,-0.61207896,-1.1421533,-0.08056724,-1.0272925,-1.72581,0.1259055,0.03821657,0.75602645,0.2880227,2.3553119,0.7212164,0,15.911155,-7.317219,7.5172014,-6.6674805,-0.14201072
-0.6985896,0.23775423,-0.1112609,0.3345194,0.6003184,-1.1957247,-0.9419343,-2.178584,-0.3705233,0.73675597,0.20462543,0.23820242,0.17091104,-1.022047,-0.12552014,0.5538308,1.8725154,0.49750417,-0.9484947,-0.2770998,1.0948269,-1.1715106,-0.3214475,-0.38816684,1.1915721,-0.58387494,1.1102002,-0.2146746,-0.1271286,0.28691185,-0.22762084,0.6791557,-1.9988707,-1.305902,-0.08733935,1,-1.3496345,-0.76726407,-0.8782695,-4.342702,-13.432963
1.4912769,0.19048187,1.3732289,0.38382703,0.10744942,-0.6112909,-2.38516,1.2231895,-0.053224973,1.3882965,0.599808,0.54519653,0.61732835,-0.8353052,-1.236644,-0.009497443,-0.8612396,0.8672262,-1.037589,-1.2416047,0.94636863,0.15886968,-0.14527144,0.9108336,-1.2994908,-0.52747256,0.6903974,0.79850215,0.08829435,-1.1505938,0.8302868,-0.99951524,-0.8369726,-0.1677458,-1.3770989,4,5.1036587,12.508415,7.743398,5.997279,14.092637
-0.9496331,2.4288201,-0.24878725,-0.692189,-0.21452205,0.17045642,-0.069902,-0.51533043,-1.8034426,-0.8043276,-2.8211937,0.8810577,-0.25278375,-0.5277199,-0.8467682,1.6596243,-1.2077199,1.1979202,-0.4154201,0.7510367,0.77869797,-0.35263982,-0.0029538693,-1.3548943,0.038725376,1.2500745,-0.19555897,-0.08055624,0.78141904,-0.49993178,0.13035907,1.3861909,-0.036640864,-0.26573676,-0.7103929,4,0.47251695,-0.014362606,-1.9366229,-5.462297,1.8801703
1.0744357,-0.8797227,-1.7169486,-1.0554998,-0.088646285,-0.7592212,-0.27983707,-0.7984532,1.0097439,0.49084952,2.9649534,0.60390925,2.4987693,0.17859413,0.32584965,0.2653332,0.81543505,-1.2962343,-1.0030652,0.90464145,-2.453647,-0.97994673,1.1007055,-1.3634126,0.2665921,-1.3440721,-1.7804285,-0.04889863,0.43189582,-0.72091866,-1.4667704,0.6822733,0.922152,0.82031333,-0.34707725,0,14.923582,-6.9232793,-18.897299,-2.6310647,2.8910165
2.2179596,-0.3817213,-0.28487918,1.1835021,0.39100838,-0.9415067,0.55642134,0.3965289,-1.793796,-0.6513107,0.56148195,0.7197644,0.23292519,-0.9215463,0.26302478,-0.2150667,0.9448664,-1.2310377,-1.0965387,1.8635156,0.6211914,0.74646944,-1.2149682,1.3045548,0.59231913,0.82936335,0.35857624,2.1480222,2.041768,1.5257473,1.8611223,-0.6484722,-0.3127346,0.56360835,2.3890495,4,-1.4895918,2.3014147,3.9974463,7.9392056,6.5957127
0.1903202,1.4462798,0.69799846,-0.5640446,-0.7082019,0.79773325,-2.4263265,-0.8075813,1.409308,0.29681748,-1.618524,-0.8299402,0.20643212,-1.1808213,0.9848999,1.4445152,0.30998063,1.4796658,1.1619089,1.2217194,-0.7297362,0.74798036,0.9251601,-0.31484637,0.8763544,-2.4840078,0.035697926,0.81042755,-1.2367237,-0.037704036,1.0995495,-0.18443544,-0.5227715,-0.9106511,-0.24437404,1,-7.3962045,4.3635488,-5.3274837,-5.3328276,0.4270932
-0.75866115,-1.2020835,0.8397347,0.077811345,-0.21871045,0.37398055,0.16459805,0.08790581,-1.324187,-1.0264251,-0.03058138,0.24483547,2.3821397,-0.04786361,-0.6729593,1.4462452,-0.7215489,-0.8321746,-1.4509704,-0.85979164,-2.3142152,-0.3574157,-1.4638858,-1.0558125,-0.35953018,0.4616853,-1.2078226,-2.1451292,0.1626978,0.9877063,0.6145515,0.7832823,1.1269355,-0.1591605,0.12148783,2,-6.652688,3.0872924,8.478234,8.467502,-3.4962437
